Poned O
delante O
las O
espadas O
indómito O
caballo O
Tente O
Cosa O
estraña O
apenas O
el O
feroz O
bocado O
siente O
que O
más O
que O
espuma O
argenta O
sangre O
baña O
Ataje O
entre O
esos O
árboles O
la O
gente O
Cayó O
la O
gran O
princesa O
de O
Bretaña B-LOC
Ay O
triste O
Aquí O
señores O
Ya O
qué O
importa O
Entrambos O
pies O
le O
desjarreta O
y O
corta O
Oh O
maldito O
caballo O
Oh O
gran O
tragedia O
Desdichado O
suceso O
Fiero O
caso O
Habladla O
De O
que O
sirve O
Qué O
remedia O
Sale O
Pinabelo O
Pasó O
el O
caballo O
el O
peligroso O
paso O
Matástele O
Bien O
creo O
que O
la O
media O
lanza O
le O
atravesé O
que O
a O
ser O
Pegaso O
no O
se O
me O
fuera O
por O
correr O
con O
alas O
Mi O
pensamiento O
a O
la O
venganza O
igualas O
Sentís O
bella O
Rosaura O
Estoy O
sin O
vida O
Echadme O
un O
poco O
en O
esa O
hierba O
porque O
desde O
el O
codón O
hasta O
el O
copete O
en O
polvo O
y O
sangre O
se O
revuelca O
y O
mete O
Oh O
soberbio O
animal O
plubiera O
el O
cielo O
que O
nunca O
la O
gran O
madre O
te O
engendrara O
ni O
heno O
diera O
el O
lusitanio O
suelo O
ni O
en O
competencia O
con O
mi O
invidia O
entrara O
Nunca O
pudo O
imitar O
del O
aire O
el O
vuelo O
ni O
el O
desnudo O
númida O
te O
domara O
Ah O
nunca O
dieras O
obediencia O
al O
freno O
ni O
imitaran O
tus O
pies O
de O
Jove O
el O
trueno O
Nunca O
sufrieras O
la O
gallarda O
silla O
del O
bridón O
alemán O
a O
cuya O
mano O
Dejadme O
descansar O
Echadla O
Nadie O
la O
impida O
Cubridla O
Apartaos O
todos O
Pues O
dejadla O
que O
a O
fatiga O
y O
dolor O
está O
rendida O
Desvíanse O
Pasó O
con O
la O
cerviz O
la O
fuerte O
espalda O
y O
entre O
las O
crines O
tremolando O
el O
asta O
quiso O
correr O
Probó O
Soberbia O
casta O
pero O
a O
seis O
pasos O
quebrantó O
las O
tiernas O
flores O
del O
prado O
con O
el O
cuerpo O
altivo O
debilitadas O
las O
nervosas O
piernas O
y O
el O
hierro O
apareció O
por O
el O
estribo O
Ya O
parece O
imposible O
que O
diciernas O
adonde O
hice O
el O
golpe O
ejecutivo O
ni O
pie O
feroz O
ni O
libertad O
se O
humilla O
ni O
la O
vara O
al O
saltar O
napolitano O
Nunca O
midieras O
la O
arenosa O
orilla O
con O
el O
jinete O
bélico O
africano O
del O
Gibraltar B-LOC
para O
que O
al O
verte O
dieras O
invidia O
a O
las O
naciones O
estranjeras O
La O
Princesa O
parece O
que O
descansa O
Descanse O
pues O
el O
sueño O
la O
ha O
vencido O
Clara O
señal O
que O
el O
acidente O
amansa O
Que O
la O
dejemos O
este O
rato O
os O
pido O
Allí O
convida O
aquella O
fuente O
mansa O
al O
apacible O
son O
de O
su O
ruido O
con O
los O
cristales O
que O
en O
las O
peñas O
cuelga O
Por O
llegar O
a O
estas O
flores O
se O
descuelga O
Sentémonos O
allí O
mientras O
que O
llama O
tú O
la O
gente O
recoge O
Pinabelo O
Siguiendo O
fueron O
la O
ligera O
gama O
por O
quien O
nuestra O
Princesa O
mide O
el O
suelo O
No O
falta O
causa O
a O
quien O
la O
caza O
infama O
Qué O
ejercicio O
más O
noble O
tiene O
el O
suelo O
o O
o O
o O
o O
o O
Cuando O
sirve O
de O
bien O
gran O
bien O
encierra O
Bástale O
ser O
imagen O
de O
la O
guerra O
Entra O
don O
Juan O
de O
Haro O
con O
tres O
caballeros O
españoles O
y O
de O
camino O
Aquí O
podréis O
descansar O
que O
es O
insufrible O
la O
siesta O
Convida O
el O
fresco O
lugar O
Agradable O
fuente O
es O
ésta O
Siempre O
lo O
fue O
el O
murmurar O
Bien O
dices O
que O
murmurando O
con O
acento O
dulce O
y O
blando O
busca O
su O
primero O
dueño O
Aunque O
no O
respondo O
al O
sueño O
yo O
sé O
que O
me O
está O
llamando O
Duerme O
un O
poco O
por O
tu O
vida O
que O
has O
madrugado O
y O
es O
corta O
la O
jornada O
y O
la O
comida O
fue O
larga O
Pienso O
que O
importa O
que O
sueño O
y O
descanso O
impida O
hasta O
besarle O
la O
mano O
a O
Rosaura O
Hasta O
la O
corte O
hay O
dos O
leguas O
Monte O
o O
llano O
o O
Qué O
puede O
haber O
que O
te O
importe O
en O
llegar O
tarde O
o O
temprano O
Demás O
que O
se O
ha O
de O
leer O
la O
carta O
del O
Rey O
aquí O
de O
lo O
que O
habemos O
de O
hacer O
La O
instrucción O
que O
me O
dio O
a O
mí O
primero O
tengo O
de O
ver O
Saca O
un O
papel O
y O
léele O
«Lo O
que O
ha O
de O
hacer O
don O
Juan O
de O
Haro O
en O
esta O
jornada O
es O
lo O
siguiente O
primeramente O
caminar O
desde O
León B-LOC
a O
Vizcaya B-LOC
sin O
decir O
su O
nombre O
ni O
el O
de O
los O
caballeros O
que O
le O
acompañan O
entrar O
en O
Francia O
por O
San O
Juan O
de O
